pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CH,2019-06-02,84.6,-3.56,5.14,Max Scherzer,642165,453286,strikeout,swinging_strike,,,,,8,Josh VanMeter strikes out swinging.  ,R,L,R,CIN,WSH,S,2,,1,2,2019,-1.63,0.62,-0.2,1.83,,,,1,7,Bot,,,,,435559,,190602_192911,10.96746245,-122.6961083,-2.565959763,-18.37224689,22.10272475,-25.68827591,3.06,1.44,,,,84.3,1762,6.1,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.4,,,0,1,0,0,,52,5,Changeup,1,2,1,2,2,1,1,2,Infield shift,Standard
CH,2019-06-02,82.7,-3.35,5.3,Max Scherzer,642165,453286,,ball,,,,,14,,R,L,R,CIN,WSH,B,,,0,2,2019,-1.42,0.47,0.26,0.63,,,,1,7,Bot,,,,,435559,,190602_192846,10.86279923,-119.9911847,-5.059226268,-15.51716935,19.81579284,-26.97221779,3.17,1.42,,,,82.5,1516,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.49,,,,,,,,52,4,Changeup,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,96.9,-3.42,5.29,Max Scherzer,642165,453286,,foul,,,,,2,,R,L,R,CIN,WSH,S,,,0,2,2019,-0.8,1.26,-0.21,3.31,,,,1,7,Bot,,,,,435559,,190602_192823,10.33853695,-140.8864123,-2.66026924,-12.69869579,27.95781952,-15.04953528,3.33,1.59,,,,97,2551,6.1,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.38,,,,,,,,52,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
FC,2019-06-02,90.3,-3.4,5.11,Max Scherzer,642165,453286,,swinging_strike,,,,,14,,R,L,R,CIN,WSH,S,,,0,1,2019,0.19,0.64,0.85,2.25,,,,1,7,Bot,,,,,435559,,190602_192802,10.07684178,-131.1009597,-2.51169785,0.250793301,25.11224816,-24.66068468,3.33,1.59,,,,89.7,2397,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.66,,,,,,,,52,2,Cutter,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,94.5,-3.4,5.26,Max Scherzer,642165,453286,,foul,,,,,5,,R,L,R,CIN,WSH,S,,,0,0,2019,-1.05,1.28,-0.02,2.14,,,,1,7,Bot,,,,,435559,,190602_192738,10.94998954,-137.0312817,-5.140880841,-15.3693439,28.92183551,-15.43381831,3.33,1.59,159,,,93.4,2543,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.75,,,,,,,,52,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,95.5,-3.61,5.02,Max Scherzer,624577,453286,field_out,hit_into_play,,,,,8,Yasiel Puig flies out to right fielder Gerardo Parra.  ,R,R,R,CIN,WSH,X,9,fly_ball,2,1,2019,-1.02,1.13,0.03,2.13,,,,0,7,Bot,173.6,58.97,,,435559,,190602_192704,11.7108021,-138.5407785,-4.44188015,-15.37527102,28.28514987,-17.06088831,3.57,1.66,342,97.8,38,95,2579,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.54,0.152,0.267,0,1,0,0,3,51,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,95.2,-3.47,5.27,Max Scherzer,624577,453286,,ball,,,,,12,,R,R,R,CIN,WSH,B,,,1,1,2019,-1.14,1.06,1.31,3.11,,,,0,7,Bot,,,,,435559,,190602_192635,14.91396795,-137.9085665,-2.365250521,-17.44394538,26.84621319,-18.39026547,3.47,1.69,,,,94.7,2647,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.53,,,,,,,,51,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,94.4,-3.38,5.27,Max Scherzer,624577,453286,,ball,,,,,12,,R,R,R,CIN,WSH,B,,,0,1,2019,-1.07,1.2,0.39,3.75,,,,0,7,Bot,,,,,435559,,190602_192618,12.07210131,-136.9608583,-0.91745081,-15.85761747,27.19490374,-17.07330509,3.5,1.57,,,,94.2,2562,6.1,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.4,,,,,,,,51,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
SL,2019-06-02,83.2,-3.47,5.11,Max Scherzer,624577,453286,,called_strike,,,,,2,,R,R,R,CIN,WSH,S,,,0,0,2019,0.28,-0.01,0.25,2.9,,,,0,7,Bot,,,,,435559,,190602_192603,7.927758417,-120.9672478,1.283642671,1.477979283,19.2881748,-32.67189716,3.47,1.54,,,,83.1,,5.9,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.6,,,,,,,,51,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,96.6,-3.36,5.28,Max Scherzer,608385,453286,strikeout,foul_tip,,,,,1,Jesse Winker strikes out on a foul tip.  ,R,L,R,CIN,WSH,S,2,,2,2,2019,-0.89,1.18,-0.37,2.89,,,,2,6,Bot,,,,,435559,,190602_191002,9.899791783,-140.2832449,-3.445311793,-13.81694718,29.31313446,-16.20148344,3.36,1.6,,,,96.3,2498,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.45,,,0,1,0,0,,46,6,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
FC,2019-06-02,90.6,-3.46,5.01,Max Scherzer,608385,453286,,foul,,,,,6,,R,L,R,CIN,WSH,S,,,2,2,2019,0.05,0.53,0.74,2.62,,,,2,6,Bot,,,,,435559,,190602_190930,10.39666774,-131.8167352,-1.322233118,-0.975254191,19.77445109,-25.81685317,3.36,1.6,,,,91.6,2570,6.3,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.23,,,,,,,,46,5,Cutter,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,85.2,-3.5,5.18,Max Scherzer,608385,453286,,ball,,,,,14,,R,L,R,CIN,WSH,B,,,1,2,2019,-0.96,0.19,0.38,0.1,,,,2,6,Bot,,,,,435559,,190602_190908,10.91828122,-123.6860737,-6.046357816,-11.64611418,19.82132314,-29.3944775,3.26,1.54,,,,85.2,1421,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.52,,,,,,,,46,4,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,95.7,-3.54,5.17,Max Scherzer,608385,453286,,swinging_strike,,,,,3,,R,L,R,CIN,WSH,S,,,1,1,2019,-0.84,1.03,0.32,3.07,,,,2,6,Bot,,,,,435559,,190602_190849,11.95448625,-138.9356681,-2.221450502,-13.16376567,28.0814899,-18.65863311,3.36,1.6,,,,95.3,2491,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.54,,,,,,,,46,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
CU,2019-06-02,78.3,-3.27,5.46,Max Scherzer,608385,453286,,called_strike,,,,,8,,R,L,R,CIN,WSH,S,,,1,0,2019,0.93,-0.6,-0.09,1.83,,,,2,6,Bot,,,,,435559,,190602_190831,5.120190182,-113.8748183,0.105859799,6.985463311,20.59785989,-37.52540618,3.26,1.45,,,,77.4,2805,5.7,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.83,,,,,,,,46,2,Curveball,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,83,-3.38,5.36,Max Scherzer,608385,453286,,ball,,,,,13,,R,L,R,CIN,WSH,B,,,0,0,2019,-1.34,0.12,-0.05,1.24,,,,2,6,Bot,,,,,435559,,190602_190814,10.09040659,-120.4079144,-3.176672576,-14.69463885,21.52405392,-30.64731803,3.35,1.54,,,,82.5,1513,5.9,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.55,,,,,,,,46,1,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,97.4,-3.39,5.1,Max Scherzer,518618,453286,strikeout,swinging_strike,,,,,4,Derek Dietrich strikes out swinging.  ,R,L,R,CIN,WSH,S,2,,1,2,2019,-1.08,1.05,-0.57,2.58,,,,1,6,Bot,,,,,435559,,190602_190735,9.903479921,-141.4809966,-3.631894074,-16.36291131,28.22614954,-17.62072754,3.36,1.6,,,,97.1,2551,5.9,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.59,,,0,1,0,0,,45,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,95,-3.41,5.16,Max Scherzer,518618,453286,,foul_tip,,,,,4,,R,L,R,CIN,WSH,S,,,1,1,2019,-1.09,0.97,-0.29,2.47,,,,1,6,Bot,,,,,435559,,190602_190711,10.47767095,-137.9250077,-3.551689256,-15.90012726,27.24694011,-19.29213238,3.42,1.61,,,,94.7,2453,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.5,,,,,,,,45,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
CH,2019-06-02,83.7,-3.41,5.28,Max Scherzer,518618,453286,,swinging_strike,,,,,7,,R,L,R,CIN,WSH,S,,,1,0,2019,-1.06,0.19,-0.68,2.17,,,,1,6,Bot,,,,,435559,,190602_190653,8.29160151,-121.6614499,-1.199425866,-11.86083885,20.83279016,-30.2617055,3.42,1.61,,,,83.6,1449,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.52,,,,,,,,45,2,Changeup,1,2,1,2,2,1,1,2,Infield shift,Standard
CU,2019-06-02,78.8,-3.39,5.41,Max Scherzer,518618,453286,,ball,,,,,11,,R,L,R,CIN,WSH,B,,,0,0,2019,0.9,-0.58,-1.2,2.77,,,,1,6,Bot,,,,,435559,,190602_190639,3.101544892,-114.6773195,2.037913443,7.382219432,18.53900073,-37.79686953,3.41,1.6,,,,78.6,2699,5.9,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.65,,,,,,,,45,1,Curveball,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,95.1,-3.5,5.02,Max Scherzer,458015,453286,strikeout,called_strike,,,,,1,Joey Votto called out on strikes.  ,R,L,R,CIN,WSH,S,2,,3,2,2019,-0.83,1.14,-0.74,3.05,,,,0,6,Bot,,,,,435559,,190602_190605,9.014202245,-138.2406516,-2.051024427,-12.43401369,29.4418016,-17.4855694,3.05,1.45,,,,94.7,2552,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.49,,,0,1,0,0,,44,7,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,96.4,-3.58,5,Max Scherzer,458015,453286,,foul,,,,,5,,R,L,R,CIN,WSH,S,,,3,2,2019,-1.04,1.1,-0.2,2.68,,,,0,6,Bot,,,,,435559,,190602_190543,11.23239157,-139.8899496,-3.053961346,-15.90868172,29.22158481,-17.34025566,3.29,1.61,268,,,95.9,2542,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.48,,,,,,,,44,6,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
CH,2019-06-02,84.3,-3.5,5.22,Max Scherzer,458015,453286,,ball,,,,,13,,R,L,R,CIN,WSH,B,,,2,2,2019,-1.26,-0.05,-0.84,0.68,,,,0,6,Bot,,,,,435559,,190602_190519,8.595139392,-122.4523212,-4.108861231,-14.16615515,21.37160798,-32.18776163,3.05,1.42,,,,84.1,1525,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.52,,,,,,,,44,5,Changeup,1,2,1,2,2,1,1,2,Infield shift,Standard
CU,2019-06-02,78.8,-3.29,5.4,Max Scherzer,458015,453286,,foul,,,,,7,,R,L,R,CIN,WSH,S,,,2,1,2019,0.74,-0.27,-0.59,1.61,,,,0,6,Bot,,,,,435559,,190602_190457,4.47449352,-114.698957,-1.00818208,5.7609377,18.63518782,-34.59152402,3.29,1.61,,,,78.5,2682,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.72,,,,,,,,44,4,Curveball,1,2,1,2,2,1,1,2,Infield shift,Standard
CU,2019-06-02,79.2,-3.34,5.45,Max Scherzer,458015,453286,,ball,,,,,14,,R,L,R,CIN,WSH,B,,,1,1,2019,0.86,-0.31,0.62,1.33,,,,0,6,Bot,,,,,435559,,190602_190439,7.020274126,-115.1603496,-1.721086132,6.403225078,18.86106987,-34.81271651,3.14,1.51,,,,78.8,2622,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.7,,,,,,,,44,3,Curveball,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,94.7,-3.38,5.42,Max Scherzer,458015,453286,,ball,,,,,12,,R,L,R,CIN,WSH,B,,,0,1,2019,-0.91,1.38,0.69,3.31,,,,0,6,Bot,,,,,435559,,190602_190422,12.51711129,-137.3414628,-2.893539779,-13.96246035,27.0762697,-14.3490583,3.14,1.48,,,,94.3,2530,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.48,,,,,,,,44,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
FC,2019-06-02,89.2,-3.58,5.12,Max Scherzer,458015,453286,,swinging_strike,,,,,14,,R,L,R,CIN,WSH,S,,,0,0,2019,-0.32,0.55,0.93,2.12,,,,0,6,Bot,,,,,435559,,190602_190402,11.65116526,-129.5654748,-2.58935907,-5.495983778,21.00688734,-25.69882629,3.29,1.61,,,,89.3,2645,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.52,,,,,,,,44,1,Cutter,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,96.2,-3.32,5.44,Max Scherzer,669222,453286,field_out,hit_into_play,,,,,8,"Nick Senzel grounds out sharply, second baseman Brian Dozier to first baseman Matt Adams.  ",R,R,R,CIN,WSH,X,4,ground_ball,0,1,2019,-1.13,0.97,0.12,1.93,,,,2,5,Bot,150.45,153.24,,,435559,,190602_185146,11.55743708,-139.597492,-5.833482992,-17.07071013,28.36582673,-18.62779623,3.22,1.55,6,102.2,-19,95.8,2394,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.52,0.318,0.286,0,1,0,0,2,39,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
CU,2019-06-02,78.4,-3.28,5.51,Max Scherzer,669222,453286,,foul,,,,,4,,R,R,R,CIN,WSH,S,,,0,0,2019,0.77,-0.56,-0.42,2.42,,,,2,5,Bot,,,,,435559,,190602_185124,4.740634003,-114.0808061,1.052304875,5.928837337,17.86239195,-37.3999821,3.22,1.55,25,,,78.1,2672,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.74,,,,,,,,39,1,Curveball,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,84.7,-3.51,5.12,Max Scherzer,571657,453286,strikeout,swinging_strike_blocked,,,,,14,Kyle Farmer strikes out swinging.  ,R,R,R,CIN,WSH,S,2,,1,2,2019,-1.26,0.29,0.45,0.64,,,,1,5,Bot,,,,,435559,,190602_185045,11.61478926,-122.8064525,-4.658069769,-14.74799273,21.91658627,-28.66760707,3.48,1.61,,,,84.4,1693,6.1,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.44,,,0,1,0,0,,38,6,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,97.3,-3.3,5.5,Max Scherzer,571657,453286,,foul,,,,,6,,R,R,R,CIN,WSH,S,,,1,2,2019,-0.91,1.27,0.75,2.65,,,,1,5,Bot,,,,,435559,,190602_185024,12.80323101,-141.0670971,-4.969766008,-14.71119264,28.73101395,-14.43493142,3.48,1.61,,,,96.9,2472,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.46,,,,,,,,38,5,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,85.3,-3.52,5.24,Max Scherzer,571657,453286,,foul,,,,,13,,R,R,R,CIN,WSH,S,,,1,2,2019,-1.5,0.34,-1.34,2.16,,,,1,5,Bot,,,,,435559,,190602_184956,8.035516213,-123.985706,-1.634724899,-16.83298366,22.74014288,-28.61066612,3.48,1.61,4,,,85,1712,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.5,,,,,,,,38,4,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,95.3,-3.4,5.25,Max Scherzer,571657,453286,,foul,,,,,4,,R,R,R,CIN,WSH,S,,,1,1,2019,-0.97,1.09,-0.36,2.61,,,,1,5,Bot,,,,,435559,,190602_184918,10.18091958,-138.483628,-3.833179383,-14.64952077,26.68690956,-17.35964205,3.48,1.61,279,,,96,2479,6.5,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.04,,,,,,,,38,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
SL,2019-06-02,85,-3.57,5.2,Max Scherzer,571657,453286,,swinging_strike,,,,,14,,R,R,R,CIN,WSH,S,,,1,0,2019,0.26,0.18,0.34,1.14,,,,1,5,Bot,,,,,435559,,190602_184858,8.547835379,-123.4013718,-3.491432495,0.990332691,23.24006081,-29.97895562,3.48,1.61,,,,84.3,2451,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.69,,,,,,,,38,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,94.4,-3.34,5.41,Max Scherzer,571657,453286,,ball,,,,,14,,R,R,R,CIN,WSH,B,,,0,0,2019,-1.09,1.2,1.2,1.92,,,,1,5,Bot,,,,,435559,,190602_184845,14.10442273,-136.7241865,-6.002797391,-16.51253423,28.09607644,-16.09547286,3.38,1.51,,,,94.1,2454,6.2,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.29,,,,,,,,38,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,85.8,-3.41,5.12,Max Scherzer,571466,453286,strikeout,swinging_strike,,,,,7,Tucker Barnhart strikes out swinging.  ,R,L,R,CIN,WSH,S,2,,2,2,2019,-1.44,0.08,-0.49,1.48,,,,0,5,Bot,,,,,435559,,190602_184807,9.681939062,-124.5688723,-2.486457137,-16.66962692,23.40402554,-31.12833913,3.17,1.51,,,,85.3,1666,5.9,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.57,,,0,1,0,0,,37,8,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,96.1,-3.44,5.11,Max Scherzer,571466,453286,,foul,,,,,9,,R,L,R,CIN,WSH,S,,,2,2,2019,-1.09,0.94,0.35,1.85,,,,0,5,Bot,,,,,435559,,190602_184726,12.44471842,-139.4973216,-5.221825921,-16.64890843,25.18050814,-18.97847543,3.17,1.51,210,,,96.5,2344,6.2,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.27,,,,,,,,37,7,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,95.6,-3.38,5.22,Max Scherzer,571466,453286,,ball,,,,,12,,R,L,R,CIN,WSH,B,,,1,2,2019,-1,1.25,0.97,3.15,,,,0,5,Bot,,,,,435559,,190602_184703,13.69000112,-138.6765719,-2.647032425,-15.74309321,28.34242408,-15.58325525,2.99,1.36,,,,95.8,2537,6.4,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.13,,,,,,,,37,6,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
CU,2019-06-02,81.6,-3.26,5.52,Max Scherzer,571466,453286,,foul,,,,,9,,R,L,R,CIN,WSH,S,,,1,2,2019,0.87,-0.51,0.53,1.84,,,,0,5,Bot,,,,,435559,,190602_184641,6.798231938,-118.5774813,-0.768509399,6.885881186,20.80224174,-37.03409366,3.17,1.51,335,,,80.8,2930,5.6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.89,,,,,,,,37,5,Curveball,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,95.4,-3.38,5.2,Max Scherzer,571466,453286,,ball,,,,,12,,R,L,R,CIN,WSH,B,,,0,2,2019,-1.37,1.09,1.22,2.72,,,,0,5,Bot,,,,,435559,,190602_184616,15.07042427,-138.0625037,-3.246992938,-20.81278836,30.96939963,-17.74828235,3.08,1.42,,,,94.7,2559,6.2,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.28,,,,,,,,37,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,86.2,-3.44,5.27,Max Scherzer,571466,453286,,foul,,,,,13,,R,L,R,CIN,WSH,S,,,0,2,2019,-1.13,0.25,-0.12,0.66,,,,0,5,Bot,,,,,435559,,190602_184549,10.14824381,-125.2013587,-5.321075016,-13.69878256,20.48949321,-28.7988528,3.17,1.51,52,,,86.6,1583,6.2,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.26,,,,,,,,37,3,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,94.8,-3.38,5.36,Max Scherzer,571466,453286,,called_strike,,,,,2,,R,L,R,CIN,WSH,S,,,0,1,2019,-0.89,1.17,0.27,3.06,,,,0,5,Bot,,,,,435559,,190602_184528,11.36996609,-137.587863,-2.935320955,-13.43281869,25.97259631,-17.04434135,3.2,1.39,,,,94.5,2472,5.9,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.57,,,,,,,,37,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard
CH,2019-06-02,84.3,-3.44,5.26,Max Scherzer,571466,453286,,swinging_strike,,,,,4,,R,L,R,CIN,WSH,S,,,0,0,2019,-1.13,0.24,-0.78,2.17,,,,0,5,Bot,,,,,435559,,190602_184512,8.351338359,-122.5605069,-1.356504582,-12.7923908,19.97842898,-29.73747993,3.17,1.51,,,,84.5,1467,6.1,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.44,,,,,,,,37,1,Changeup,1,2,1,2,2,1,1,2,Infield shift,Standard
FF,2019-06-02,98,-3.4,5.24,Max Scherzer,578428,453286,strikeout,swinging_strike,,,,,6,Jose Iglesias strikes out swinging.  ,R,R,R,CIN,WSH,S,2,,0,2,2019,-0.89,1.33,0.71,2.5,,518618,642165,2,4,Bot,,,,,435559,,190602_183601,12.93006739,-142.0828505,-4.880476506,-14.6197822,29.64419654,-13.59919789,3.06,1.44,,,,97.1,2476,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.72,,,0,1,0,0,,33,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Strategic
FF,2019-06-02,96.3,-3.34,5.33,Max Scherzer,578428,453286,,called_strike,,,,,12,,R,R,R,CIN,WSH,S,,,0,1,2019,-1.11,1.15,0.92,2.45,,518618,642165,2,4,Bot,,,,,435559,,190602_183528,13.73072085,-139.644762,-4.658950443,-17.33181466,28.34781799,-16.27484707,2.97,1.39,,,,96.2,2441,6.2,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.27,,,,,,,,33,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Strategic
CU,2019-06-02,77.9,-3.36,5.49,Max Scherzer,578428,453286,,called_strike,,,,,12,,R,R,R,CIN,WSH,S,,,0,0,2019,0.77,-0.42,0.9,2.57,,518618,642165,2,4,Bot,,,,,435559,,190602_183506,7.707042184,-113.2988243,1.316225714,5.366299183,18.32219071,-36.18935123,2.94,1.33,,,,77.9,2683,6,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.46,,,,,,,,33,1,Curveball,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,84.6,-3.44,5.2,Max Scherzer,642165,453286,walk,blocked_ball,,,,,13,Josh VanMeter walks.  ,R,L,R,CIN,WSH,B,,,3,2,2019,-1.17,0.23,-0.26,0.6,,518618,,2,4,Bot,,,,,435559,,190602_183427,9.762030804,-122.8414577,-4.822798046,-13.79212104,23.81003965,-29.07120474,3.2,1.42,,,,84.7,1533,6.5,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.05,,,0.7,1,0,0,,32,7,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,96.2,-3.39,5.31,Max Scherzer,642165,453286,,ball,,,,,11,,R,L,R,CIN,WSH,B,,,2,2,2019,-0.88,1.41,-1.02,3.63,,518618,,2,4,Bot,,,,,435559,,190602_183403,8.159549645,-139.7523436,-1.961771657,-13.17598534,32.5361716,-13.85310481,3.26,1.51,,,,95.3,2495,5.9,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.56,,,,,,,,32,6,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
FC,2019-06-02,91.2,-3.74,5,Max Scherzer,642165,453286,,foul,,,,,14,,R,L,R,CIN,WSH,S,,,2,2,2019,-0.59,0.61,0.5,1.24,,518618,,2,4,Bot,,,,,435559,,190602_183301,11.74310165,-132.3584062,-4.851318492,-8.93700757,23.63727756,-24.36149498,3.33,1.59,,,,90.7,2444,5.8,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.72,,,,,,,,32,5,Cutter,1,2,1,2,2,1,1,2,Standard,Standard
CH,2019-06-02,83.9,-3.36,5.3,Max Scherzer,642165,453286,,swinging_strike,,,,,14,,R,L,R,CIN,WSH,S,,,2,1,2019,-1.1,0.28,0.87,1.8,,518618,,2,4,Bot,,,,,435559,,190602_183233,11.89338833,-121.6401558,-2.261954147,-13.01311044,20.73504368,-29.22426993,3.33,1.59,,,,84,1502,6.3,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.24,,,,,,,,32,4,Changeup,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,94.3,-3.38,5.43,Max Scherzer,642165,453286,,ball,,,,,12,,R,L,R,CIN,WSH,B,,,1,1,2019,-1.28,0.99,1.16,2.8,,518618,,2,4,Bot,,,,,435559,,190602_183209,14.35089635,-136.4911864,-3.227627695,-18.60953385,26.78079887,-19.55028058,3.26,1.48,,,,93.2,2425,5.7,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.8,,,,,,,,32,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
FF,2019-06-02,93.3,-3.51,5.27,Max Scherzer,642165,453286,,ball,,,,,12,,R,L,R,CIN,WSH,B,,,0,1,2019,-1.26,0.91,1.02,3.21,,518618,,2,4,Bot,,,,,435559,,190602_183144,14.14685494,-135.1291527,-1.49443962,-18.01269987,26.21409179,-21.1021248,3.2,1.48,,,,92.4,2424,5.7,565249,453286,435559,571431,572821,543685,607208,665742,645302,467827,54.75,,,,,,,,32,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard
